"words","count"
"sigoo",1
"sigu",2
"siguanme",1
"sigue",166
"siguele",1
"sigueme",21
"sígueme",107
"siguemeyte",1
"siguemeytesigo",14
"siguemeytesigoalinstante",6
"siguemeytesigocumplo",5
"siguemeytesigodevuelta",6
"siguemeytesigoensegundos",1
"siguemeytesigoredamlove",1
"siguemeytesigoya",2
"siguen",38
"síguenos",3
"sigues",17
"siguiendo",18
"siguiendolos",9
"siguiendonos",1
"siguiente",13
"siguientes",4
"siguieran",3
"siguieras",2
"sii",1
"siiii",3
"siiiii",1
"siiiiii",1
"sííííííí",1
"siiiiiiii",1
"silenciar",1
"silenciarnos",2
"silencio",7
"silenciosa",1
"silent",1
"silla",3
"sillas",1
"silvano",1
"simba",1
"símbolo",1
"simeone",1
"similar",1
"similares",1
"similitud",1
"simón",1
"simona",1
"simpaticen",1
"simple",3
"simplemente",12
"simplifícate",1
"simpson",3
"simpsons",2
"simulación",1
"simulacro",1
"sinaloa",9
"sincensura",1
"sinceramente",3
"sincerarse",1
"sinceras",3
"sinceren",1
"sincerense",1
"sincero",2
"sincronizado",1
"sindicato",1
"síndrome",1
"sinembargo",1
"sinfónicas",1
"sinhué",1
"siniestra",2
"sinnonmames",1
"sino",60
"sinolorapuebloyodefiendoaline",1
"sinónimo",1
"sinopuedenque",1
"sinote",1
"sinpirotecnia",1
"sinsabor",1
"sintamos",1
"síntesis",1
"sintiendo",1
"sintió",1
"síntomas",3
"sintonizar",1
"sipíeramos",1
"síporméxico",1
"sipudieraregresareltiempo",2
"siquiera",25
"siri",1
"sirva",3
"sirve",29
"sirveeeee",1
"sirven",4
"sirves",1
"sirviéndome",1
"sirvienta",1
"sirvientes",1
"sirvieron",1
"sirvió",4
"sisepudo",1
"sisis",1
"sismo",7
"sistema",27
"sistemáti",1
"sitio",16
"sitios",2
"situació",1
"situación",35
"situaciones",2
"situada",1
"situará",1
"siuuuuuuuuuuuuuu",1
"six",16
"sixflags",3
"siyofuerachairo",1
"skittles",1
"slapped",1
"sleeping",1
"slim",12
"slogan",1
"slumdog",1
"sma",3
"smash",1
"smx",3
"snapdragon",1
"snoop",1
"snte",1
"sntesalud",1
"sobajaba",1
"sobajar",1
"sobajas",2
"sobarse",1
"soberano",1
"soberbia",4
"soberbio",1
"sobornos",3
"sobra",3
"sobrecargó",1
"sobrecitos",1
"sobrellevar",1
"sobremesafutbolera",1
"sobreprecio",1
"sobres",3
"sobretodo",11
"sobrevivamos",1
"sobrevivientes",1
"sobrevivieron",1
"sobrevivio",1
"sobrevivir",4
"sobriedad",1
"sobrina",4
"sobrinita",2
"sobrino",5
"sobrinos",3
"sobrios",1
"soccer",1
"soci",2
"socia",2
"social",13
"sociales",35
"socialismo",5
"socialista",5
"socialistas",2
"socialmente",1
"sociedad",11
"socio",1
"socios",2
"soez",1
"sofía",2
"sofocar",1
"softtek",1
"soga",1
"sol",7
"sola",13
"sóla",1
"solali",1
"solamente",4
"solano",1
"solapar",1
"solaparían",1
"solapas",1
"solares",1
"solas",1
"soldado",2
"soldados",3
"soledad",1
"solicit",1
"solicita",2
"solicitado",1
"solicitamos",4
"solicitan",5
"solicitar",4
"solicitará",3
"solicitarian",1
"solicitaron",1
"solicité",1
"solicitud",2
"solicitudes",1
"solidaricen",1
"solidaridad",7
"solidario",1
"solidarios",1
"solidarizarnos",1
"solín",1
"solita",2
"solitaria",2
"solito",3
"solo",341
"sólo",68
"solos",15
"solovinos",1
"soltado",1
"soltando",1
"soltar",3
"soltera",1
"solteras",1
"soltería",1
"solterón",1
"solucio",1
"solucion",1
"solución",16
"soluciona",1
"solucionan",1
"solucionar",7
"solucionaron",1
"solucione",1
"soluciones",5
"solventar",1
"sombrero",1
"some",2
"someterías",1
"someterlos",1
"something",1
"sometido",1
"somosamlovers",1
"somosamloversredamloamlosequedainecorrupto",1
"somosamloversredamloversredamloveredamlo4t",8
"somosla4t",1
"somosmexico",2
"somosmexico1121",1
"somosmorados",1
"sonar",1
"soñatore",1
"songbird",1
"sonido",2
"sonidos",1
"sonny",1
"sonora",9
"sonreír",1
"sonría",1
"sonrías",1
"sonríes",1
"sonrisa",2
"sonrisas",1
"sonrisita",2
"sony",6
"sopa",2
"sopas",1
"sopes",2
"sopitas",1
"sopo",9
"soquete",1
"soraya",1
"sórdida",1
"soriana",11
"sororidad",1
"soros",1
"sorprenda",2
"sorprende",8
"sorprendemos",1
"sorprenden",1
"sorprender",3
"sorprenderme",1
"sorprendernos",4
"sorpréndete",1
"sorprendieron",1
"sorprendió",2
"sorpresa",13
"sorpresas",1
"sos",2
"sosa",1
"sospechas",1
"sospecho",1
"sostener",1
"sotana",1
"sotu4",4
"soul",4
"sowers",1
"space",1
"spacejam",2
"spears",1
"special",2
"speech",2
"speeches",1
"speitzer",2
"spider",4
"spiderman",1
"spiderverse",2
"spidey",1
"spielberg",1
"spo",1
"spoilea",1
"spoiler",3
"spotify",31
"spotifyawards",3
"spotifyawards2020",1
"spree",1
"springer",1
"squad",1
"sra",1
"sre",2
"srita",1
"ssd",1
"sse",1
"staff",4
"stalin",1
"stallone",1
"stan",1
"stand",1
"stange",1
"stans",1
"star",6
"stark",1
"starlord",1
"starr",1
"starwars",3
"state",1
"station",1
"stephenking",1
"stepping",1
"steve",2
"steven",1
"stewa",2
"stich",1
"stickers",2
"still",2
"stiller",1
"stone",1
"stonehaven",1
"stop",1
"store",1
"storm",1
"story",4
"stps",1
"strange",1
"streaming",10
"streep",1
"street",1
"struck",2
"struggle",1
"studio",2
"studios",4
"styles",1
"suarez",2
"suárez",1
"sub",1
"suban",1
"subcontratado",1
"subdirectores",1
"súbditos",1
"sube",2
"suben",2
"subestimada",1
"subestiman",1
"subestimar",2
"subido",2
"subieron",1
"subimos",2
"subió",6
"subir",8
"subirán",1
"subirlo",1
"subiste",2
"subordinada",1
"subordinado",1
"subrayan",1
"subsanar",1
"subsecretaria",1
"subsecretario",4
"subsecretarío",1
"subsidios",1
"subsistir",1
"subsrio",1
"subsuelo",1
"subterránea",1
"subterráneo",1
"subtituladas",1
"suburban",1
"suburbano",1
"subyace",1
"suceda",1
"sucede",4
"suceden",1
"sucedido",2
"sucediendo",2
"sucedió",10
"sucia",2
"sucias",1
"sucio",4
"sucios",2
"suculento",1
"sucursal",6
"sucursales",4
"sudamericano",1
"sudando",1
"sudcaliforniana",1
"sudó",1
"sudocomoalfaro",2
"sudocomoalfarojuncalsolano",1
"sudor",2
"sue",14
"suegra",2
"sueldo",16
"sueldos",8
"suele",2
"suelo",2
"suelos",5
"suena",9
"sueña",2
"sueñamx",1
"sueñan",1
"sueño",18
"sueños",9
"sueperar",1
"suexcelencialopezobrador",1
"suficiente",8
"suficientemente",1
"𝘴𝘶𝘧𝘪𝘤𝘪𝘦𝘯𝘵𝘦𝘮𝘦𝘯𝘵𝘦",1
"suficientes",3
"sufre",6
"sufren",7
"sufres",1
"sufrí",2
"sufrida",1
"sufrido",1
"sufriendo",1
"sufrimiento",1
"sufrió",2
"sufrir",3
"sufrirán",1
"sugerencia",1
"suggar",1
"sugirió",1
"sugun",1
"suicida",2
"sujeto",11
"sujetos",7
"sultana",1
"suma",4
"sumamente",7
"suman",2
"sumar",6
"sumaran",1
"sumaron",1
"sumarse",1
"sume",1
"suministro",1
"suministros",1
"sumisos",1
"summer",1
"sumo",1
"sumó",1
"supe",1
"super",27
"súper",14
"supera",1
"superación",2
"superalo",1
"superama",1
"superamos",1
"superan",1
"superar",4
"superb",1
"superbowl ",1
"superbowlliv",1
"superc",1
"supercivicos",1
"supercopa",2
"superdelegado",1
"supere",2
"superhéroe",1
"superhéroes",1
"superior",1
"superluna",2
"superman",2
"supermercado",2
"supermercados",5
"supero",2
"superó",1
"superpoderes",1
"supers",1
"superstar",1
"supervisarlos",1
"supervisión",2
"supervisor",1
"supervivencia",2
"supesta",1
"supiera",1
"supiéramos",2
"supieran",1
"supimos",1
"suplicamos",1
"suplicando",1
"suplicar",2
"supo",3
"supone",11
"supongamos",1
"supongo",4
"supuesta",4
"supuestamente",1
"supuestas",1
"supuesto",11
"supuestos",2
"sur",3
"surge",2
"surgió",1
"surja",1
"surrealista",1
"susalia",1
"susana",6
"susanadistancia",2
"suscríbanse",3
"suscribes",2
"suscríbete",177
"suscribi",7
"suscribir",1
"suscribirse",2
"suscribo",2
"suspende",3
"suspended",2
"suspenden",3
"suspender",1
"suspenderse",1
"suspendida",3
"suspendidas",1
"suspendió",3
"suspensión",4
"suspenso",2
"sustancia",1
"sustantivas",1
"sustar",1
"sustentable",1
"sustento",10
"sustito",1
"sustitución",1
"sustituirá",3
"sustituto",1
"susto",1
"sustooo",1
"swich",1
"switch",6
"switf",1
"sydow",1
"sylvester",1
"sᥱᥲ",1
"t7u",1
"t8r4ufbci3krskwr5tdvyo1cwd4mts5ymku",1
"t93nkzt0yc5a2d6lyvowngdp5bnxm1ofctzdae",1
"taaaaaaaaaaaaaaaan",1
"taaaaaaan",1
"taaaaaan",1
"taaaaan",1
"tabaco",1
"tabajquito",1
"tabasco",5
"tabasqueño",1
"tabla",2
"tabo",1
"tache",1
"taco",1
"tacos",7
"tacosdecanasta",1
"tacuba",1
"tacubaya",1
"tagovailoa",1
"tailandia",1
"tajada",2
"take",3
"taking",1
"takis",1
"tal",74
"talante",1
"talcual",1
"talented",1
"talento",6
"talentooo",1
"talentos",1
"talentosas",1
"tall",1
"tallgirl",1
"tamales",2
"tamalitos",1
"tamaño",1
"tamaños",1
"tamara",1
"tambalea",1
"tambié",1
"tambien",11
"tambo",1
"tambores",1
"tan",170
"tanaka",1
"tanda",1
"tano",1
"tanque",3
"tanques",2
"tanta",21
"tantas",4
"tantita",6
"tantito",7
"tantos",10
"tapabocas",1
"tapándoles",1
"tapar",5
"taparle",1
"tapatía",1
"tapen",1
"taquilla",1
"taquillas",1
"taquitos",2
"tarantino",1
"tarda",2
"tardan",2
"tardando",1
"tardará",1
"tardaremos",1
"tarde",21
"tardes",5
"tardistas",1
"tardó",1
"tarea",6
"tareas",1
"target",3
"tarifa",1
"tarjeta",7
"tarjetas",1
"tarvaris",1
"tas",1
"tasa",5
"tasas",1
"taskmaster",1
"tatiana",3
"tatis",1
"tatito",1
"tatoo",1
"tatsuya",1
"tauro",1
"taxi",2
"taxista",1
"taxistas",7
"taylor",1
"team",5
"teamcacas",1
"teaser",5
"teatro",4
"tec",1
"technology",1
"técnicas",1
"tecnicismos",1
"técnico",5
"técnicos",3
"tecnócatas",1
"tecnocracia",3
"tecnócratas",1
"tecnología",21
"tecnológica",1
"tecnológicas",3
"tecnológico",1
"tedtalk",1
"teestamosbuscandosusanamiravalle",1
"tela",1
"telcel",62
"tele",8
"telefónicas",1
"telefónico",1
"telefonito",1
"telefono",1
"teléfono",13
"teléfonos",3
"telegraaf",1
"telemundo",1
"teles",2
"teletón",2
"televisa",15
"television",1
"televisión",9
"televisiones",1
"televisora",5
"televisoras",13
"tell",1
"tellez",3
"téllez",1
"tells",1
"telmex",19
"tema",40
"temas",20
"temblor",1
"temida",1
"temido",1
"temo",2
"temple",1
"temporada",44
"temporadadezopilotes",1
"temporadas",4
"temporal",1
"temporalmente",1
"temprano",7
"ten",15
"tenacidad",1
"tend",1
"tendencia",19
"tendencias",4
"tendenciosa",2
"tendencioso",1
"tendió",1
"tendria",1
"tene",1
"tenedor",1
"tener",92
"tenerlas",1
"tenerlo",1
"tenes",1
"tengoanonymuos",1
"tenia",5
"tenias",1
"teniéndolo",1
"teniente",1
"tenis",7
"tenista",1
"tentativa",2
"teoría",3
"tepito",3
"tepjf",3
"tequila",1
"tercer",5
"tercera",7
"tercos",1
"teresa",1
"tergive",1
"termianarían",1
"termina",1
"terminado",1
"terminales",1
"terminan",4
"terminar",9
"terminará",2
"terminaron",1
"terminas",1
"terminaste",1
"termine",5
"terminen",1
"termino",4
"terminó",14
"término",1
"termoeléctrica",1
"terna",1
"ternura",1
"ternuras",1
"terraplanarios",1
"terreno",3
"terrible",2
"territorio",2
"terror",15
"terrorífica",1
"terrorismo",1
"terrorista",1
"terroristas",1
"tesoro",1
"tesoros",1
"testaferros",1
"testamento",2
"testamentos",1
"testigo",4
"testimonio",1
"testimonios",1
"texcoco",2
"texto",2
"textual",1
"texturizado",1
"thalía",1
"than",2
"thank",2
"that",2
"thatcher",1
"the",63
"thebatman",2
"thecrownseason4",1
"theft",1
"their",1
"thekillers",1
"thekissingbooth2",1
"them",2
"themandalorian",3
"theo",1
"thequeensgambit",1
"there",3
"thesimpsons",1
"theumbrellaacademy",1
"theumbrellaacademy3",1
"theweeknd",1
"thewitchernetflix",1
"thewitches",1
"they",1
"thiem",1
"thieves",1
"this",16
"thomas",1
"thor",2
"those",1
"thr",1
"through",1
"thunder",1
"tia",1
"tía",11
"tianguis",1
"tías",1
"tibu",1
"tiburón",1
"tiburona",1
"tiburones",1
"tiembla",1
"tiemblaborolas",1
"tiemblan",2
"tiempo",58
"tiempos",12
"tienda",21
"tiendas",39
"tier",2
"tierno",1
"tierra",10
"tiger",1
"tigre",2
"tigres",6
"tiienen",1
"tijera",2
"tijuana",1
"tik",4
"tiktok",6
"tiktokers",2
"tiktokperú",1
"tila",1
"tim",1
"timbiriche",1
"time",2
"times",2
"timón",1
"timonel",3
"tin",1
"tinder",3
"tinin",1
"tiny",2
"tinytoonslooniversity",1
"tío",9
"tip",5
"tipa",1
"tipas",1
"tipejo",3
"tipejos",3
"tipica",1
"típica",3
"típico",2
"tipo",74
"tipos",11
"tips",1
"tira",5
"tiran",2
"tirando",3
"tirándole",1
"tirania",1
"tiranía",2
"tirano",1
"tiranos",1
"tirar",5
"tirara",1
"tirarle",1
"tirarme",1
"tiraron",4
"tiras",1
"tires",2
"tiri",2
"tiriririri",1
"tiro",3
"tiró",1
"tirooooo",1
"tiros",1
"tiroteo",1
"titanes",1
"títere",3
"títeres",3
"titiritero",1
"titula",2
"titulada",1
"titular",4
"titularidad",1
"titulo",1
"título",14
"títulos",2
"tláhuac",1
"tlahuelilpan",1
"tlalne",1
"tlalnepantla",2
"tlalpan",3
"tlatelolco",1
"tlaxcala",1
"tlj",1
"tmabien",1
"tmb",1
"tmec",1
"toalla",1
"tobey",1
"tobeymaguire",1
"toc",6
"toca",8
"tocado",1
"tocan",3
"tocando",1
"tocar",2
"tocarán",1
"tocarla",1
"tocarlos",1
"toco",2
"tocó",5
"tod",4
"toda",88
"todas",163
"todavia",1
"todavía",19
"today",3
"todd",2
"todito",1
"todologos",1
"todooooos",1
"todoos",1
"todossomosbrozo",1
"todossomossincensura",1
"todosss",1
"todxs",1
"toing",1
"tok",4
"tokio",5
"tokyo",2
"toledo",1
"tolera",1
"tolerados",1
"tolerancia",5
"tolerante",2
"tolerantes",1
"tom",8
"toma",23
"tomaba",1
"tomadas",4
"tomado",7
"tomala",1
"tómalo",2
"toman",5
"tomando",6
"tomanto",1
"tomar",31
"tomará",2
"tomarán",1
"tomarlos",1
"tomaron",1
"tomarse",2
"tomás",2
"tomaste",1
"tomate",2
"tome",4
"tomé",3
"tomemos",1
"tomen",9
"tomenla",1
"tomes",3
"tomese",1
"tomo",3
"tomó",7
"tomorrowland",1
"toneladas",1
"tonesandi",1
"tonicollette",1
"tono",5
"toño",1
"tonta",6
"tontas",1
"tontearía",1
"tonteras",1
"tontería",3
"tonterías",9
"tonteríias",1
"tontito",1
"tonto",3
"tontos",7
"tony",1
"too",1
"toodo",1
"toodoooosssss",1
"toons",2
"tooodas",1
"toooodos",1
"tooooodo",1
"tooooodos",2
"toooooodos",2
"tooooooodas",1
"tooooooodos",1
"toooooooodos",1
"toooooooooodos",1
"top",5
"toparon",1
"topé",1
"topes",1
"topics",1
"toque",8
"torciendo",1
"toreto",1
"tormenta",2
"torneo",11
"torneos",3
"torno",2
"toro",4
"torpes",1
"torre",2
"torrediana",1
"torreón",5
"torres",3
"torruco",1
"toscano",1
"tostada",1
"tostadas",1
"total",11
"totalmente",19
"touchdown",1
"tour",1
"tovar",1
"toxica",1
"tóxica",3
"toxicidad",1
"tóxico",3
"toy",3
"tqm",1
"tra",2
"trabaja",18
"trabajaba",10
"trabajado",1
"trabajador",11
"trabajadora",1
"trabajadoras",5
"trabajadores",27
"trabajamos",3
"trabajan",10
"trabajando",25
"trabajandoo",1
"trabajao",1
"trabajar",80
"trabajaras",1
"trabajarlo",1
"trabajas",4
"trabajaste",2
"trabaje",2
"trabajé",1
"trabajen",2
"trabajes",1
"trabajo",101
"trabajos",7
"tracking",1
"tradición",2
"tradicional",2
"tradicionales",2
"tradiciones",1
"traducción",1
"traducciones",1
"traduce",1
"traducir",1
"tradujo",1
"trae",26
"traemos",5
"traen",8
"traer",10
"traerá",4
"traficaba",1
"traficaban",1
"traficante",1
"traficar",1
"trafico",1
"tráfico",3
"traga",1
"tragamos",1
"tragando",1
"tragar",4
"tragedia",9
"tragedias",1
"trágico",3
"trágicos",1
"trago",2
"tragó",1
"traiciona",2
"traicionan",1
"traicionando",1
"traicionar",4
"traicionas",1
"traicionero",1
"traído",1
"traidor",8
"traidora",8
"traidoras",2
"traidores",3
"traiga",3
"traigo",3
"trailer",20
"tráiler",9
"tráilers",1
"traje",5
"trajeron",2
"trajo",4
"trama",2
"tramita",1
"trámite",2
"tramites",1
"tramo",1
"tranquila",2
"tranquilidad",4
"tranquilo",3
"tranquilos",2
"transa",1
"transcurrirá",1
"transferencias",1
"transferir",1
"transferirlos",1
"transfóbico",1
"transformación",20
"transformacionde4ta",1
"transformando",2
"transformaremosmexico",1
"transformed",1
"transformers",1
"transformó",2
"transgénero",1
"transgrediendo",1
"transición",1
"tránsito",1
"transmisión",4
"transmisiones",1
"transmitidas",1
"transmitido",1
"transmitir",2
"transmito",1
"transobrador",1
"transparencia",1
"transparentar",2
"transparente",1
"transparentes",1
"transpo",12
"tranza",1
"tranzas",1
"trapitos",1
"trapos",1
"tras",42
"trás",1
"trascender",1
"trascendido",1
"trascendió",3
"trasero",1
"trasformaicon",1
"trasladado",1
"trasladarse",1
"trasnacionales",1
"traspasas",1
"trastes",1
"trata",39
"trataban",1
"tratado",1
"tratados",2
"tratamiento",2
"tratamientos",1
"tratamos",1
"tratan",3
"tratando",8
"tratar",8
"tratara",1
"tratarlos",1
"trataron",1
"tratarse",1
"trate",3
"traté",1
"traten",1
"trates",1
"trato",3
"trató",1
"traumas",1
"través",29
"travesía",1
"travesti",4
"travestis",1
"travestís",2
"travesuras",1
"travezzzzzz",1
"travezzzzzzzz",1
"travieso",2
"traxx",1
"trayecto",1
"trayectoria",1
"trelles",1
"tremblay",1
"tremenda",2
"tremendo",6
"tren",12
"trending",2
"trener",1
"trenes",1
"trenesito",1
"trenmaya",4
"tres",19
"trespesino",1
"tretas",1
"trevi",1
"treviño",1
"tri",1
"tribunal",5
"triciclos",1
"trick",1
"trife",1
"trilogía",1
"trim",1
"trimestre",1
"trinchera",1
"trincheras",1
"trio",1
"trío",2
"tríos",1
"tripas",1
"triple",2
"triquiñuelas",1
"triste",36
"tristemente",5
"tristes",3
"tristeza",14
"tristezas",1
"triunfo",6
"triunfó",2
"triunfos",1
"trivagos",1
"trix",1
"troles",1
"troll",1
"trollea",1
"trolles",1
"trompa",1
"trompeta",1
"tron",1
"tronado",1
"tronar",1
"troncoso",1
"trono",2
"tronpicarse",1
"tropical",2
"tropiezo",1
"trucos",2
"trudeau",3
"trujillo",3
"trump",21
"trumpgate",1
"trumpsjealousofobama",1
"trun",3
"tsunami",1
"tsushima",1
"tua",1
"tuberculosis",1
"tuca",3
"tucasatucancha",1
"tudnteacompaña",1
"tuesday",1
"tuistar",1
"tuit",22
"tuitazo",3
"tuitea",1
"tuiteado",1
"tuitean",1
"tuiteando",6
"tuitear",7
"tuitera",1
"tuiteras",1
"tuitero",1
"tuiteros",4
"tuits",11
"tuligamx",1
"tulpetlac",1
"tultepec",1
"tultitlan",1
"tumaco",1
"tumba",1
"tumbaburros",3
"tumbado",1
"tumbalonches",1
"tumbar",5
"tumbaron",1
"tumbe",1
"tumbó",1
"tumbos",1
"tumor",3
"tumores",1
"tump",1
"tunde",1
"tunden",1
"tunes",1
"tunita",2
"tuppe",1
"turcot",1
"turismo",3
"turista",2
"turistas",6
"turística",1
"turísticas",3
"turístico",3
"turno",1
"tururu",2
"tuto",1
"tutorial",1
"tuu",1
"tuxmexico",1
"tuxméxico",1
"tvazteca",3
"tvazteza",1
"tweet",36
"tweetadream",1
"tweetes",2
"tweeting",1
"tweets",5
"twirer",1
"twitch",1
"twiteritos",1
"twitt",1
"twittea",1
"twitter",44
"twittergram",1
"twitteros",1
"twitts",2
"two",1
"tyson",1
"ual",11
"uales",1
"ualmente",1
"uam",1
"úan",1
"uber",5
"ubereatsmx",1
"ubica",2
"ubicación",1
"ubicadas",1
"ubicados",1
"ubicar",1
"ubisoft",1
"uchi63",2
"uchos",2
"ucl",1
"ucm",1
"udeg",1
"uds",2
"uff",2
"uffaaa",1
"ufff",2
"uffff",1
"uga",1
"ugas",1
"ugués",1
"uif",1
"ulises",1
"ultima",4
"última",11
"ultimadamente",1
"ultimahora",4
"últimahora",62
"últimamente",1
"últimas",5
"último",15
"últimos",3
"ultra",4
"ultraderechista",1
"ultrafríos",1
"ultratumba",1
"umbrella",1
"umbrellaacademy",1
"umf13",1
"umm",1
"ummm",1
"ummmm",1
"umorro",2
"𝘶𝘯𝘢",1
"uña",1
"unadamente",3
"unado",1
"unados",2
"unam",12
"unan",2
"unas",14
"uñas",1
"undécima",1
"under",1
"undersecretary",1
"underway",1
"undíacomohoy",2
"undíaeresjoven",1
"undiasinmujeres",35
"undíasinmujeres",7
"undiasinmujeresundiasinnosotrasel9ningunasemueve",1
"undiasinnosotras",15
"undíasinnosotras",4
"une",9
"unemexico",2
"unen",6
"unete",2
"úneteles",1
"unica",2
"única",26
"únicamente",2
"unicas",2
"únicas",1
"unicef",6
"unico",13
"único",70
"unicos",1
"únicos",5
"unida",2
"unidad",25
"unidades",12
"unido",7
"unidos",53
"uniendo",2
"unieran",1
"uniforme",3
"uniformes",1
"unimos",1
"unió",3
"unión",4
"unique",2
"unir",5
"unirán",1
"uniremos",1
"unirlo",1
"unirnos",4
"unirse",3
"unista",3
"unistas",1
"uniste",1
"united",1
"universal",4
"universidad",3
"universidades",1
"universitaria",2
"universitarias",1
"universitario",4
"universitarios",4
"universo",5
"univisión",1
"unlugarparasoñar",1
"unpactodesdeabajo",1
"unprincipeennuevayork2",2
"unreal",1
"until",1
"upax",22
"ups",1
"ura",13
"urado",1
"urbano",1
"urbanos",1
"urge",23
"urgen",1
"urgencia",5
"urgencias",2
"urgente",10
"urgentemente",1
"urges",1
"uribe",1
"úrico",1
"uriel",1
"url",1
"urnas",3
"uro",4
"uroaramburu",1
"uroelias",1
"uroh01715392",1
"uroherrera",2
"urollorente",1
"urracas",1
"urrent",13
"úrsula",1
"usa",14
"usaba",2
"usaban",1
"úsalo",1
"usan",6
"usando",3
"usar",16
"usará",2
"usarán",1
"usaría",1
"usarla",3
"usarlo",2
"usarlos",1
"usaron",3
"usas",5
"usaste",2
"usb",1
"usd",1
"use",3
"usen",5
"úsenlo",1
"username",1
"uses",1
"uso",28
"usó",4
"uste",1
"usté",1
"usted",106
"ustedes",73
"usu",1
"usual",1
"usuaria",6
"usuarias",1
"usuario",8
"usuarios",30
"usureros",1
"uta",1
"útil",2
"utilicemos",1
"utilidad",1
"utilidades",1
"utiliza",2
"utilizaban",2
"utilizado",1
"utilizando",1
"utilizar",3
"utilizarlas",1
"utilizas",1
"utilizó",1
"útimahora",2
"utopía",1
"uuupps",1
"uuuun",1
"uuuuy",1
"uyyy",1
"vaa",1
"vaca",1
"vacacionales",1
"vacaciones",5
"vacantes",1
"vacas",2
"vacía",1
"vaciar",2
"vacilada",1
"vacío",1
"vacuna",21
"vacunación",2
"vacunacovid19",2
"vacunados",1
"vacunarusa",3
"vacunas",8
"vagabundos",1
"vagón",1
"vagones",2
"vagos",1
"val",1
"valdría",2
"vale",39
"valemos",1
"valen",6
"valenmadre",1
"valentía",2
"valentín",1
"valer",4
"vales",1
"valga",4
"valida",1
"validar",1
"validez",1
"válido",4
"válidos",1
"valiendo",1
"valiente",6
"valientes",2
"valimos",3
"valió",1
"valiosas",1
"valioso",3
"valla",2
"valle",5
"valor",8
"valora",1
"valorar",1
"valorarse",1
"valoren",1
"valores",9
"valuado",1
